Tempo,Canal 0,Canal 1
1702557254.535057,0.2493,0.7576
1702557254.550844,0.2493,0.782
1702557254.551371,0.2493,0.7683
1702557254.551371,0.2493,0.7713
1702557254.5582187,0.2493,0.7458
1702557254.5582187,0.2493,0.6628
1702557254.5582187,0.2493,0.1075
1702557254.5679398,0.2493,0.044
1702557254.5679398,0.2493,0.0479
1702557254.5679398,0.2493,0.0411
1702557254.5679398,0.2493,0.0411
1702557254.5679398,0.2493,0.0391
1702557254.5819566,0.2493,0.0479
1702557254.5819566,0.2493,0.0518
1702557254.5819566,0.2493,0.0567
1702557254.5819566,0.2493,0.1603
1702557254.5976052,0.2493,0.7566
1702557254.5976052,0.2493,0.7791
1702557254.5976052,0.2493,0.7605
1702557254.5976052,0.2493,0.7634
1702557254.5976052,0.2493,0.7537
1702557254.6132338,0.2493,0.7312
1702557254.6132338,0.2493,0.3167
1702557254.6132338,0.2493,0.042
1702557254.6132338,0.2493,0.0469
1702557254.6132338,0.2493,0.0479
1702557254.6132338,0.2493,0.044
1702557254.6288674,0.2493,0.042
1702557254.6288674,0.2493,0.044
1702557254.6288674,0.2493,0.0508
1702557254.6288674,0.2493,0.0528
1702557254.6288674,0.2493,0.0762
1702557254.6444917,0.2483,0.5777
1702557254.6444917,0.2493,0.7713
1702557254.6444917,0.2493,0.7703
1702557254.6444917,0.2493,0.7752
1702557254.6444917,0.2493,0.7566
1702557254.6444917,0.2493,0.739
1702557254.660107,0.2502,0.4995
1702557254.660107,0.2493,0.0469
1702557254.660107,0.2493,0.0489
1702557254.660107,0.2493,0.045
1702557254.660107,0.2493,0.045
1702557254.675735,0.2493,0.0352
1702557254.675735,0.2493,0.042
1702557254.675735,0.2493,0.045
1702557254.675735,0.2493,0.0508
1702557254.675735,0.2493,0.0665
1702557254.6913598,0.2493,0.3236
1702557254.6913598,0.2493,0.7634
1702557254.6913598,0.2502,0.7683
1702557254.6913598,0.2493,0.7849
1702557254.7069921,0.2493,0.7674
1702557254.7069921,0.2493,0.7546
1702557254.7069921,0.2493,0.697
1702557254.7069921,0.2493,0.1613
1702557254.7226176,0.2493,0.0508
1702557254.7226176,0.2502,0.045
1702557254.7226176,0.2493,0.044
1702557254.7226176,0.2502,0.0401
1702557254.7226176,0.2493,0.043
1702557254.7226176,0.2493,0.0469
1702557254.7382412,0.2493,0.0518
1702557254.7382412,0.2493,0.0518
1702557254.7382412,0.2493,0.131
1702557254.7382412,0.2493,0.7576
1702557254.7382412,0.2493,0.7605
1702557254.7538679,0.2493,0.7644
1702557254.7538679,0.2493,0.7713
1702557254.7538679,0.2493,0.7634
1702557254.7538679,0.2493,0.7302
1702557254.7538679,0.2493,0.3206
1702557254.7538679,0.2493,0.0479
1702557254.7694952,0.2493,0.043
1702557254.7694952,0.2493,0.0469
1702557254.7694952,0.2493,0.0391
1702557254.7694952,0.2493,0.042
1702557254.7694952,0.2493,0.045
1702557254.7694952,0.2493,0.0538
1702557254.785116,0.2493,0.0508
1702557254.785116,0.2493,0.0714
1702557254.785116,0.2493,0.5513
1702557254.785116,0.2493,0.7634
1702557254.785116,0.2493,0.7752
1702557254.8007314,0.2493,0.7674
1702557254.8007314,0.2493,0.7664
1702557254.816363,0.2493,0.741
1702557254.816363,0.2493,0.5279
1702557254.816363,0.2493,0.0567
1702557254.816363,0.2493,0.045
1702557254.816363,0.2493,0.0479
1702557254.8319857,0.2493,0.0381
1702557254.8319857,0.2493,0.0401
1702557254.8319857,0.2493,0.0401
1702557254.8319857,0.2493,0.0459
1702557254.8319857,0.2493,0.0469
1702557254.8319857,0.2493,0.0626
1702557254.847619,0.2493,0.2972
1702557254.847619,0.2493,0.7576
1702557254.847619,0.2493,0.7801
1702557254.847619,0.2493,0.7722
1702557254.847619,0.2493,0.7693
1702557254.847619,0.2493,0.7488
1702557254.8632445,0.2493,0.7077
1702557254.8632445,0.2493,0.1848
1702557254.8632445,0.2493,0.044
1702557254.8632445,0.2493,0.0479
1702557254.8632445,0.2493,0.043
1702557254.8632445,0.2493,0.044
1702557254.8788662,0.2493,0.0391
1702557254.8788662,0.2493,0.0499
1702557254.8788662,0.2483,0.0508
1702557254.8788662,0.2493,0.0577
1702557254.8788662,0.2493,0.1065
1702557254.894486,0.2493,0.6843
1702557254.894486,0.2493,0.7703
1702557254.894486,0.2493,0.7595
1702557254.894486,0.2493,0.7713
1702557254.894486,0.2493,0.7527
1702557254.9101076,0.2493,0.7322
1702557254.9101076,0.2483,0.3959
1702557254.9101076,0.2493,0.0479
1702557254.9101076,0.2493,0.0508
1702557254.9257395,0.2493,0.042
1702557254.9257395,0.2493,0.0401
1702557254.9257395,0.2493,0.0411
1702557254.9257395,0.2493,0.0479
1702557254.9403992,0.2493,0.045
1702557254.9414244,0.2493,0.0528
1702557254.9414244,0.2493,0.0704
1702557254.9414244,0.2493,0.4624
1702557254.9414244,0.2493,0.7634
1702557254.9414244,0.2493,0.7644
1702557254.9414244,0.2493,0.7771
1702557254.9570906,0.2493,0.7595
1702557254.9570906,0.2493,0.7429
1702557254.9570906,0.2493,0.5865
1702557254.9570906,0.2493,0.0499
1702557254.9570906,0.2493,0.0528
1702557254.9727159,0.2493,0.0469
1702557254.9727159,0.2493,0.0459
1702557254.9727159,0.2493,0.0391
1702557254.9727159,0.2493,0.042
1702557254.9727159,0.2493,0.0479
1702557254.9727159,0.2493,0.0538
1702557254.9883344,0.2493,0.0587
1702557254.9883344,0.2493,0.2287
1702557254.9883344,0.2493,0.7586
1702557254.9883344,0.2493,0.7654
1702557254.9883344,0.2493,0.7801
1702557255.0039556,0.2493,0.7654
1702557255.0039556,0.2493,0.7537
1702557255.0039556,0.2493,0.7175
1702557255.0039556,11.2346,
1702557255.0039556,0.434,0.6344
1702557255.0039556,0.1926,0.1124
1702557255.0195837,0.0,0.0
1702557255.0195837,0.0205,0.0
1702557255.0195837,0.0,0.0
1702557255.0195837,0.0068,0.0
1702557255.0352151,0.0919,0.0
1702557255.0352151,0.1447,0.0
1702557255.0352151,0.045,0.0
1702557255.0352151,0.0459,0.0
1702557255.0352151,0.2776,0.3597
1702557255.050831,0.8485,1.0
1702557255.050831,1.0,1.0
1702557255.050831,1.0,1.0
1702557255.050831,0.9501,1.0
1702557255.050831,0.9609,0.999
1702557255.050831,0.7155,0.6706
1702557255.0664575,0.2796,0.3157
1702557255.0664575,0.0401,0.0
1702557255.0664575,0.0,0.0
1702557255.0664575,28.0342,0.9619
1702557255.0664575,0.434,0.6344
1702557255.0664575,0.1926,0.1124
1702557255.0859876,0.0,0.0
1702557255.0886383,0.0205,0.0
1702557255.0913453,0.0,0.0
1702557255.0943742,0.0068,0.0
1702557255.0944521,0.0919,0.0
1702557255.0999918,0.1447,0.0
1702557255.0999918,0.045,0.0
1702557255.0999918,0.0459,0.0
1702557255.0999918,0.2776,0.3597
1702557255.0999918,0.8485,1.0
1702557255.1140258,1.0,1.0
1702557255.1140258,1.0,1.0
1702557255.1140258,0.9501,1.0
1702557255.1140258,0.9609,0.999
1702557255.1140258,0.7155,0.6706
1702557255.1140258,0.2796,0.3157
1702557255.12969,0.0401,0.0
1702557255.12969,0.0,0.0
1702557255.12969,0.0274,0.0
1702557255.14531,0.0,0.0
1702557255.14531,0.0831,0.0
1702557255.14531,0.0469,0.0
1702557255.14531,0.0381,0.0
1702557255.14531,0.0538,0.0
1702557255.14531,0.0596,0.1535
1702557255.1609435,0.7009,0.7067
1702557255.1609435,1.0,1.0
1702557255.1609435,1.0,1.0
1702557255.1609435,1.0,1.0
1702557255.1609435,0.9863,1.0
1702557255.1609435,0.8856,0.8387
1702557255.176568,0.3685,0.5846
1702557255.176568,0.1369,0.0
1702557255.176568,0.0,0.0
1702557255.176568,0.0186,0.0
1702557255.176568,0.0068,0.0
1702557255.1921816,0.1163,0.0
1702557255.1921816,0.0645,0.0
1702557255.1921816,0.0401,0.0
1702557255.1921816,0.0635,0.0
1702557255.1921816,0.0508,0.0235
1702557255.1921816,0.5875,0.4624
1702557255.2077987,0.9668,1.0
1702557255.2077987,0.9541,1.0
1702557255.2077987,1.0,1.0
1702557255.2077987,1.0,1.0
1702557255.2077987,0.87,0.9687
1702557255.223445,0.4497,0.6276
1702557255.223445,0.173,0.1388
1702557255.223445,0.0049,0.0
1702557255.223445,0.0283,0.0
1702557255.223445,0.0088,0.0
1702557255.223445,0.002,0.0
1702557255.2390757,0.0,0.0
1702557255.2390757,0.0489,0.0
1702557255.2390757,0.0293,0.0
1702557255.2390757,0.0538,0.0
1702557255.2546995,0.2131,0.3109
1702557255.2546995,0.7918,0.9541
1702557255.2546995,0.9756,1.0
1702557255.2546995,0.9873,1.0
1702557255.2546995,0.8915,1.0
1702557255.2703233,0.9804,0.9844
1702557255.2703233,0.7722,0.7283
1702557255.2703233,0.303,0.4164
1702557255.2703233,0.0176,0.0
1702557255.2703233,0.0,0.0
1702557255.2703233,0.0,0.0
1702557255.2859526,0.0059,0.0
1702557255.2859526,0.1329,0.0
1702557255.2859526,0.1134,0.0
1702557255.2859526,0.0635,0.0
1702557255.2859526,0.0362,0.0
1702557255.3015614,0.0909,0.132
1702557255.3015614,0.6637,0.6109
1702557255.3015614,0.9892,1.0
1702557255.3015614,1.0,1.0
1702557255.3015614,0.9531,1.0
1702557255.3015614,0.9404,1.0
1702557255.3171766,0.9169,0.8886
1702557255.3171766,0.4203,0.6061
1702557255.3171766,0.1085,0.0743
1702557255.3171766,0.0,0.0
1702557255.3171766,0.0039,0.0
1702557255.3171766,0.0088,0.0
1702557255.332799,0.0557,0.0
1702557255.332799,0.1026,0.0
1702557255.332799,0.0587,0.0
1702557255.332799,0.0411,0.0
1702557255.332799,0.0714,0.0088
1702557255.332799,0.4878,0.436
1702557255.3484216,0.9335,1.0
1702557255.3484216,1.0,1.0
1702557255.3484216,1.0,1.0
1702557255.3640547,0.9746,1.0
1702557255.3640547,0.8221,0.9932
1702557255.3640547,0.5142,0.6452
1702557255.3640547,0.1838,0.2395
1702557255.3640547,0.0,0.0
1702557255.3640547,0.0176,0.0
1702557255.379711,0.0068,0.0
1702557255.379711,0.0049,0.0
1702557255.379711,0.0156,0.0
1702557255.379711,0.0,0.0
1702557255.379711,0.0264,0.0
1702557255.379711,0.0567,0.0
1702557255.395332,0.1535,0.2717
1702557255.395332,0.8113,0.868
1702557255.395332,1.0,1.0
1702557255.395332,0.9697,1.0
1702557255.395332,0.8622,1.0
1702557255.4109597,0.9892,0.9765
1702557255.4109597,0.8358,0.7576
1702557255.4109597,0.3324,0.478
1702557255.4109597,0.0958,0.0
1702557255.4109597,0.0,0.0
1702557255.4265647,0.001,0.0
1702557255.4265647,0.0596,0.0
1702557255.4265647,0.1241,0.0
1702557255.4265647,0.0,0.0
1702557255.4265647,0.0371,0.0
1702557255.4265647,0.0518,0.0
1702557255.442209,0.0538,0.0968
1702557255.442209,0.6461,0.5709
1702557255.442209,0.9619,1.0
1702557255.442209,1.0,1.0
1702557255.442209,1.0,1.0
1702557255.442209,0.8309,0.9951
1702557255.4578283,0.9091,0.9091
1702557255.4578283,0.4135,0.6139
1702557255.4578283,0.1593,0.0929
1702557255.4578283,0.0049,0.0
1702557255.4734309,0.0254,0.0
1702557255.4734309,0.0401,0.0
1702557255.4734309,0.0313,0.0
1702557255.4734309,0.1105,0.002
1702557255.4734309,0.0371,0.0
1702557255.489084,0.0489,0.0
1702557255.489084,0.0645,0.0029
1702557255.489084,0.4457,0.4213
1702557255.489084,0.915,1.0
1702557255.489084,0.9853,1.0
1702557255.504702,0.998,1.0
1702557255.504702,0.8719,1.0
1702557255.504702,0.9844,1.0
1702557255.504702,0.5513,0.6481
1702557255.504702,0.2023,0.2717
1702557255.504702,0.0,0.0
1702557255.5203123,0.0098,0.0
1702557255.5203123,0.0205,0.0
1702557255.5203123,0.0293,0.0
1702557255.5203123,0.0626,0.0
1702557255.5203123,0.0626,0.0
1702557255.5359585,0.0,0.0
1702557255.5359585,0.0508,0.0
1702557255.5359585,0.1241,0.2317
1702557255.5359585,0.7537,0.8084
1702557255.5359585,1.0,1.0
1702557255.5515497,1.0,1.0
1702557255.5515497,1.0,1.0
1702557255.5515497,0.9804,1.0
1702557255.5515497,0.8358,0.7918
1702557255.5515497,0.3363,0.5279
1702557255.5671859,0.0811,0.0
1702557255.5671859,0.0,0.0
1702557255.5671859,0.043,0.0
1702557255.582804,0.0117,0.0
1702557255.582804,0.1046,0.0
1702557255.582804,0.1447,0.0
1702557255.582804,0.0235,0.0
1702557255.582804,0.0,0.0
1702557255.582804,0.0362,0.0635
1702557255.599528,0.608,0.5494
1702557255.599528,1.0,1.0
1702557255.6060128,1.0,1.0
1702557255.6060128,1.0,1.0
1702557255.6060128,0.8524,1.0
1702557255.6146405,0.8573,0.9365
1702557255.6146405,0.4282,0.6217
1702557255.6146405,0.1701,0.0645
1702557255.6146405,0.0156,0.0
1702557255.6146405,0.0205,0.0
1702557255.6296706,0.0283,0.0
1702557255.6296706,0.0802,0.0
1702557255.6296706,0.0,0.0
1702557255.6296706,0.0782,0.0
1702557255.6296706,0.0459,0.0
1702557255.6296706,0.0371,0.0
1702557255.6453276,0.3578,0.3998
1702557255.6453276,0.9071,1.0
1702557255.6453276,1.0,1.0
1702557255.6453276,1.0,1.0
1702557255.6453276,0.9844,1.0
1702557255.6453276,0.9081,1.0
1702557255.6609547,0.6217,0.651
1702557255.6609547,0.2512,0.2581
1702557255.6609547,0.0,0.0
1702557255.6609547,0.0,0.0
1702557255.6609547,0.0293,0.0
1702557255.6765966,0.0,0.0
1702557255.6765966,0.0,0.0
1702557255.6765966,0.1114,0.0
1702557255.6765966,0.0342,0.0
1702557255.6922064,0.0303,0.0
1702557255.6922064,0.0782,0.1975
1702557255.6922064,0.7625,0.8035
1702557255.6922064,1.0,1.0
1702557255.6922064,1.0,1.0
1702557255.707835,0.828,1.0
1702557255.707835,0.8123,0.9951
1702557255.707835,0.8886,0.8192
1702557255.707835,0.3773,0.5543
1702557255.707835,0.0782,0.0
1702557255.707835,0.0,0.0
1702557255.7234628,0.0147,0.0
1702557255.7234628,0.0,0.0
1702557255.7234628,0.0547,0.0
1702557255.7234628,0.0841,0.0049
1702557255.7234628,0.0,0.0
1702557255.7390919,0.0352,0.0
1702557255.7390919,0.043,0.0381
1702557255.7390919,0.6158,0.5112
1702557255.7390919,0.999,1.0
1702557255.7390919,1.0,1.0
1702557255.7390919,1.0,1.0
1702557255.754716,0.9824,1.0
1702557255.754716,0.8328,0.956
1702557255.754716,0.4184,0.6413
1702557255.754716,0.1681,0.1036
1702557255.754716,0.0,0.0
1702557255.754716,0.0391,0.0
1702557255.7703407,0.0,0.0
1702557255.7703407,0.0557,0.0
1702557255.7703407,0.1584,0.0
1702557255.7703407,0.1026,0.0
1702557255.7703407,0.0186,0.0
1702557255.7859576,0.0567,0.0
1702557255.7859576,0.2981,0.3666
1702557255.7859576,0.8407,1.0
1702557255.7859576,1.0,1.0
1702557255.7859576,1.0,1.0
1702557255.8015773,0.9902,1.0
1702557255.8015773,0.9814,1.0
1702557255.8015773,0.6647,0.6696
1702557255.8015773,0.2698,0.2981
1702557255.8015773,0.0,0.0
1702557255.8172035,0.0,0.0
1702557255.8172035,0.0303,0.0
1702557255.8172035,0.0,0.0
1702557255.8172035,0.0323,0.0
1702557255.8172035,0.0831,0.0
1702557255.8172035,0.0352,0.0
1702557255.832827,0.0176,0.0
1702557255.832827,0.0772,0.1623
1702557255.832827,0.7214,0.7566
1702557255.832827,1.0,1.0
1702557255.832827,1.0,1.0
1702557255.8484616,1.0,1.0
1702557255.8484616,0.8348,1.0
1702557255.8484616,0.8768,0.8377
1702557255.8484616,0.3812,0.5728
1702557255.8484616,0.0674,0.0
1702557255.8484616,0.0,0.0
1702557255.864086,0.002,0.0
1702557255.864086,0.0323,0.0
1702557255.864086,0.0714,0.0
1702557255.864086,0.1476,0.0
1702557255.864086,0.0459,0.0
1702557255.879711,0.0166,0.0
1702557255.879711,0.0313,0.0186
1702557255.879711,0.5855,0.4917
1702557255.879711,0.9687,1.0
1702557255.8953316,1.0,1.0
1702557255.8953316,0.913,1.0
1702557255.9109488,0.9511,1.0
1702557255.9109488,0.8289,0.9775
1702557255.9109488,0.4467,0.6373
1702557255.9109488,0.1613,0.1251
1702557255.926581,0.0,0.0
1702557255.926581,0.0352,0.0
1702557255.926581,0.0147,0.0
1702557255.942205,0.0,0.0
1702557255.942205,0.0274,0.0
1702557255.942205,0.0694,0.0
1702557255.942205,0.043,0.0
1702557255.957825,0.0323,0.0
1702557255.957825,0.2278,0.3167
1702557255.957825,0.8622,1.0
1702557255.957825,1.0,1.0
1702557255.973454,1.0,1.0
1702557255.973454,1.0,1.0
1702557255.973454,0.9902,1.0
1702557255.9890804,0.7595,0.7146
1702557255.9890804,0.2845,0.3392
1702557255.9890804,0.0137,0.0
1702557255.9890804,0.0,0.0
1702557256.004705,0.0225,0.0
1702557256.004705,0.0,0.0
1702557256.0203302,0.086,0.0
1702557256.0203302,0.042,0.0
1702557256.0203302,0.0332,0.0
1702557256.0203302,0.0411,0.0
1702557256.0359511,0.0733,0.1388
1702557256.0359511,0.7019,0.7087
1702557256.0359511,1.0,1.0
1702557256.0359511,1.0,1.0
1702557256.0515811,1.0,1.0
1702557256.0515811,0.8847,1.0
1702557256.0515811,0.9052,0.8788
1702557256.0515811,0.3851,0.6022
1702557256.067199,0.1584,0.0108
1702557256.067199,0.0,0.0
1702557256.067199,0.0,0.0
1702557256.067199,0.001,0.0
1702557256.067199,0.088,0.0
1702557256.082827,0.0762,0.0
1702557256.082827,0.0225,0.0
1702557256.082827,0.0411,0.0
1702557256.082827,0.0323,0.0039
1702557256.082827,0.5054,0.4604
1702557256.082827,0.9257,1.0
1702557256.098451,1.0,1.0
1702557256.098451,0.9824,1.0
1702557256.098451,1.0,1.0
1702557256.098451,0.9013,0.9892
1702557256.098451,0.5171,0.6295
1702557256.1140823,0.2111,0.1926
1702557256.1140823,0.0235,0.0
1702557256.1140823,0.0049,0.0
1702557256.1140823,0.0039,0.0
1702557256.131408,0.0244,0.0
1702557256.131408,0.0,0.0
1702557256.1380115,0.0059,0.0
1702557256.1380115,0.0303,0.0
1702557256.1380115,0.0323,0.0
1702557256.1471777,0.1711,0.2747
1702557256.1471777,0.8025,0.911
1702557256.1471777,0.9902,1.0
1702557256.1471777,1.0,1.0
1702557256.1471777,1.0,1.0
1702557256.160716,1.0,0.9932
1702557256.160716,0.8299,0.7801
1702557256.160716,0.3196,0.4321
1702557256.160716,0.0283,0.0
1702557256.160716,0.0,0.0
1702557256.160716,0.0186,0.0
1702557256.1763804,0.0,0.0
1702557256.1763804,0.0205,0.0
1702557256.1763804,0.086,0.0
1702557256.1763804,0.042,0.0
1702557256.1763804,0.0411,0.0
1702557256.1763804,0.0547,0.0978
1702557256.1920018,0.6481,0.607
1702557256.1920018,1.0,1.0
1702557256.1920018,1.0,1.0
1702557256.1920018,0.9472,1.0
1702557256.1920018,0.8876,1.0
1702557256.2076159,0.9413,0.9179
1702557256.2076159,0.4057,0.5992
1702557256.2076159,0.1437,0.0459
1702557256.2076159,0.0,0.0
1702557256.2076159,0.0,0.0
1702557256.2076159,0.0,0.0
1702557256.2232397,0.0674,0.0
1702557256.2232397,0.0508,0.0
1702557256.2232397,0.0,0.0
1702557256.2232397,0.0147,0.0
1702557256.2388847,0.0215,0.0
1702557256.2388847,0.4575,0.4252
1702557256.2388847,0.9218,1.0
1702557256.2388847,0.9883,1.0
1702557256.2388847,1.0,1.0
1702557256.2545035,1.0,1.0
1702557256.2545035,0.9668,1.0
1702557256.2545035,0.5367,0.6364
1702557256.2545035,0.2287,0.2483
1702557256.2545035,0.0,0.0
1702557256.270128,0.0,0.0
1702557256.270128,0.0,0.0
1702557256.270128,0.0088,0.0
1702557256.270128,0.1153,0.0
1702557256.270128,0.0606,0.0
1702557256.270128,0.0342,0.0
1702557256.2857482,0.0381,0.0
1702557256.2857482,0.1476,0.2698
1702557256.2857482,0.8104,0.8788
1702557256.2857482,0.9717,1.0
1702557256.2857482,0.9932,1.0
1702557256.2857482,0.9707,1.0
1702557256.3013725,0.9668,0.9941
1702557256.3013725,0.8231,0.7146
1702557256.3013725,0.26,0.4448
1702557256.3013725,0.0645,0.0
1702557256.3013725,0.0,0.0
1702557256.3169925,0.0039,0.0
1702557256.3169925,0.0,0.0
1702557256.3169925,0.1153,0.0
1702557256.3169925,0.0821,0.0
1702557256.3169925,0.0049,0.0
1702557256.3169925,0.0469,0.0
1702557256.3326123,0.0538,0.1124
1702557256.3326123,0.6549,0.5748
1702557256.3326123,1.0,1.0
1702557256.3326123,1.0,1.0
1702557256.3482537,0.9853,1.0
1702557256.3482537,0.9648,1.0
1702557256.3482537,0.8886,0.868
1702557256.3482537,0.3988,0.6227
1702557256.3482537,0.0821,0.043
1702557256.3638847,0.0,0.0
1702557256.3638847,0.0,0.0
1702557256.3638847,0.0381,0.0
1702557256.3638847,0.0,0.0
1702557256.3638847,0.0655,0.0
1702557256.3795102,0.0235,0.0
1702557256.3795102,0.0274,0.0
1702557256.3795102,0.0381,0.0
1702557256.3795102,0.5093,0.4203
1702557256.3795102,0.9355,1.0
1702557256.3795102,1.0,1.0
1702557256.3951333,0.9462,1.0
1702557256.3951333,0.8749,1.0
1702557256.3951333,1.0,0.9941
1702557256.3951333,0.4174,0.6413
1702557256.3951333,0.1789,0.2033
1702557256.3951333,0.0,0.0
1702557256.4107456,0.0,0.0
1702557256.4107456,0.0,0.0
1702557256.4107456,0.0,0.0
1702557256.4107456,0.0059,0.0
1702557256.4107456,0.0743,0.0
1702557256.426368,0.043,0.0
1702557256.426368,0.045,0.0
1702557256.426368,0.1564,0.2805
1702557256.426368,0.8289,0.8749
1702557256.426368,1.0,1.0
1702557256.4419978,1.0,1.0
1702557256.4419978,1.0,1.0
1702557256.4419978,0.9052,0.9951
1702557256.4419978,0.781,0.7067
1702557256.4576113,0.3333,0.4575
1702557256.4576113,0.0342,0.0
1702557256.4576113,0.0,0.0
1702557256.4576113,0.0,0.0
1702557256.4576113,0.0,0.0
1702557256.4576113,0.0733,0.0
1702557256.4732425,0.0714,0.0
1702557256.4732425,0.0635,0.0
1702557256.4732425,0.0235,0.0
1702557256.4888623,0.0674,0.086
1702557256.4888623,0.6041,0.5239
1702557256.4888623,0.9814,1.0
1702557256.4888623,1.0,1.0
1702557256.4888623,0.9413,1.0
1702557256.5045085,0.9022,1.0
1702557256.5045085,0.871,0.9081
1702557256.5045085,0.4164,0.6227
1702557256.5045085,0.1623,0.1232
1702557256.5045085,0.0088,0.0
1702557256.5045085,0.0283,0.0
1702557256.520129,0.0,0.0
1702557256.520129,0.0567,0.0
1702557256.520129,0.0,0.0
1702557256.520129,0.0811,0.0
1702557256.520129,0.0283,0.0
1702557256.5357475,0.0411,0.0
1702557256.5357475,0.4262,0.4066
1702557256.5357475,0.913,1.0
1702557256.5357475,1.0,1.0
1702557256.5357475,1.0,1.0
1702557256.5357475,0.9091,1.0
1702557256.55136,0.9629,1.0
1702557256.55136,0.5181,0.6461
1702557256.55136,0.2004,0.2776
1702557256.566987,0.0,0.0
1702557256.566987,0.0,0.0
1702557256.566987,0.0225,0.0
1702557256.566987,0.0,0.0
1702557256.566987,0.0,0.0
1702557256.566987,0.0499,0.0
1702557256.5826273,0.0039,0.0
1702557256.5826273,0.0577,0.0
1702557256.5826273,0.1017,0.2434
1702557256.5826273,0.7429,0.784
1702557256.5826273,1.0,1.0
1702557256.5982547,1.0,1.0
1702557256.5982547,1.0,1.0
1702557256.5982547,0.8622,1.0
1702557256.5982547,0.8573,0.7615
1702557256.5982547,0.3754,0.5249
1702557256.5982547,0.1114,0.0
1702557256.6138806,0.0,0.0
1702557256.6138806,0.0371,0.0
1702557256.6138806,0.0,0.0
1702557256.6138806,0.0772,0.0
1702557256.6138806,0.0401,0.0
1702557256.6138806,0.0508,0.0
1702557256.62951,0.0283,0.0
1702557256.62951,0.0381,0.0557
1702557256.62951,0.6246,0.5152
1702557256.62951,1.0,1.0
1702557256.62951,0.9785,1.0
1702557256.6451297,0.9052,1.0
1702557256.6451297,0.8749,1.0
1702557256.6451297,0.869,0.9413
1702557256.6451297,0.4096,0.6305
1702557256.6451297,0.172,0.1173
1702557256.6451297,0.0,0.0
1702557256.6683247,0.0,0.0
1702557256.6717398,0.0196,0.0
1702557256.6751273,0.0352,0.0
1702557256.680095,0.0,0.0
1702557256.680095,0.0987,0.0
1702557256.680095,0.0587,0.0
1702557256.680095,0.0469,0.0
1702557256.680095,0.3627,0.3812
1702557256.692127,0.8983,1.0
1702557256.692127,1.0,1.0
1702557256.692127,0.9746,1.0
1702557256.692127,0.9286,1.0
1702557256.692127,0.9677,1.0
1702557256.7077885,0.5992,0.6628
1702557256.7077885,0.2287,0.3236
1702557256.7077885,0.0137,0.0
1702557256.7077885,0.0,0.0
1702557256.7077885,0.0166,0.0
1702557256.7077885,0.0,0.0
1702557256.7234197,0.0596,0.0
1702557256.7234197,0.0264,0.0
1702557256.7234197,0.0166,0.0
1702557256.7234197,0.0303,0.0
1702557256.7234197,0.0626,0.2072
1702557256.7390382,0.7292,0.7498
1702557256.7390382,1.0,1.0
1702557256.7390382,1.0,1.0
1702557256.7390382,1.0,1.0
1702557256.7390382,1.0,1.0
1702557256.7390382,0.8671,0.7849
1702557256.7546504,0.3529,0.5846
1702557256.7546504,0.0762,0.0
1702557256.7546504,0.0,0.0
1702557256.7546504,0.0,0.0
1702557256.7546504,0.0196,0.0
1702557256.770288,0.0,0.0
1702557256.770288,0.0,0.0
1702557256.770288,0.0323,0.0
1702557256.770288,0.0176,0.0
1702557256.7859101,0.0704,0.044
1702557256.7859101,0.609,0.477
1702557256.7859101,1.0,1.0
1702557256.7859101,1.0,1.0
1702557256.7859101,1.0,1.0
1702557256.7859101,1.0,1.0
1702557256.8015342,0.8426,0.9638
1702557256.8015342,0.4389,0.6158
1702557256.8015342,0.1183,0.1046
1702557256.8015342,0.0,0.0
1702557256.8015342,0.0215,0.0
1702557256.8171585,0.0088,0.0
1702557256.8171585,0.0274,0.0
1702557256.8171585,0.0,0.0
1702557256.8171585,0.0283,0.0
1702557256.8171585,0.0059,0.0
1702557256.8171585,0.0518,0.0
1702557256.8327982,0.3304,0.39
1702557256.8327982,0.8465,1.0
1702557256.8327982,1.0,1.0
1702557256.8327982,0.9873,1.0
1702557256.8327982,0.9022,1.0
1702557256.8327982,0.9892,1.0
1702557256.8484108,0.6549,0.65
1702557256.8484108,0.2268,0.3157
1702557256.8484108,0.0196,0.0
1702557256.8484108,0.0,0.0
1702557256.8484108,0.0283,0.0
1702557256.864032,0.0332,0.0
1702557256.864032,0.0313,0.0
1702557256.864032,0.0958,0.0
1702557256.864032,0.0479,0.0
1702557256.864032,0.0538,0.0
1702557256.864032,0.0743,0.1848
1702557256.8796678,0.7273,0.7283
1702557256.8796678,1.0,1.0
1702557256.8796678,1.0,1.0
1702557256.8796678,0.999,1.0
1702557256.8952918,0.8475,1.0
1702557256.8952918,0.8993,0.8025
1702557256.8952918,0.3998,0.5728
1702557256.8952918,0.0684,0.0
1702557256.8952918,0.0,0.0
1702557256.9109173,0.0,0.0
1702557256.9109173,0.0,0.0
1702557256.9109173,0.1261,0.0
1702557256.9109173,0.0547,0.0
1702557256.9109173,0.0518,0.0
1702557256.9265456,0.042,0.0
1702557256.9265456,0.043,0.0254
1702557256.9265456,0.61,0.478
1702557256.9265456,0.9951,1.0
1702557256.9265456,1.0,1.0
1702557256.9265456,1.0,1.0
1702557256.9421642,1.0,1.0
1702557256.9421642,0.8671,0.9707
1702557256.9421642,0.4223,0.6237
1702557256.9421642,0.1417,0.1349
1702557256.9421642,0.0,0.0
1702557256.9577746,0.0,0.0
